node_id,type,protein_id,gene_symbol,graph_degree,graph_weight,graph_lift,beta_phenotype,mean_log2_intensity,detection_rate,phenotype_difference,site,label
haploblock:chr22_32156952-32181456_cluster4,haploblock,,,,,,,,,,,chr22_32156952-32181456_cluster4
haploblock:chr22_19686138-19699265_cluster13,haploblock,,,,,,,,,,,chr22_19686138-19699265_cluster13
haploblock:chr22_36463901-36527111_cluster5,haploblock,,,,,,,,,,,chr22_36463901-36527111_cluster5
haploblock:chr22_49138659-49161412_cluster4,haploblock,,,,,,,,,,,chr22_49138659-49161412_cluster4
haploblock:chr22_49430759-49446708_cluster47,haploblock,,,,,,,,,,,chr22_49430759-49446708_cluster47
haploblock:chr22_19925060-19959374_cluster206,haploblock,,,,,,,,,,,chr22_19925060-19959374_cluster206
haploblock:chr22_21747835-21868030_cluster242,haploblock,,,,,,,,,,,chr22_21747835-21868030_cluster242
haploblock:chr22_25755364-25769547_cluster7,haploblock,,,,,,,,,,,chr22_25755364-25769547_cluster7
haploblock:chr22_36630948-36681598_cluster9,haploblock,,,,,,,,,,,chr22_36630948-36681598_cluster9
haploblock:chr22_36060254-36137894_cluster267,haploblock,,,,,,,,,,,chr22_36060254-36137894_cluster267
haploblock:chr22_36926778-36947400_cluster7,haploblock,,,,,,,,,,,chr22_36926778-36947400_cluster7
haploblock:chr22_35360016-35406206_cluster30,haploblock,,,,,,,,,,,chr22_35360016-35406206_cluster30
haploblock:chr22_36582143-36606606_cluster47,haploblock,,,,,,,,,,,chr22_36582143-36606606_cluster47
haploblock:chr22_36813403-36850905_cluster3,haploblock,,,,,,,,,,,chr22_36813403-36850905_cluster3
haploblock:chr22_48921793-48962941_cluster15,haploblock,,,,,,,,,,,chr22_48921793-48962941_cluster15
haploblock:chr22_44644582-44670538_cluster664,haploblock,,,,,,,,,,,chr22_44644582-44670538_cluster664
haploblock:chr22_29124422-29160751_cluster129,haploblock,,,,,,,,,,,chr22_29124422-29160751_cluster129
haploblock:chr22_38949961-38959712_cluster19,haploblock,,,,,,,,,,,chr22_38949961-38959712_cluster19
haploblock:chr22_44288496-44303006_cluster13,haploblock,,,,,,,,,,,chr22_44288496-44303006_cluster13
haploblock:chr22_44670538-44696863_cluster1,haploblock,,,,,,,,,,,chr22_44670538-44696863_cluster1
haploblock:chr22_45461240-45480586_cluster1,haploblock,,,,,,,,,,,chr22_45461240-45480586_cluster1
haploblock:chr22_49189227-49196610_cluster4,haploblock,,,,,,,,,,,chr22_49189227-49196610_cluster4
haploblock:chr22_22244968-22306953_cluster100,haploblock,,,,,,,,,,,chr22_22244968-22306953_cluster100
haploblock:chr22_44917047-44929677_cluster7,haploblock,,,,,,,,,,,chr22_44917047-44929677_cluster7
haploblock:chr22_27840691-28224919_cluster50,haploblock,,,,,,,,,,,chr22_27840691-28224919_cluster50
haploblock:chr22_36060254-36137894_cluster742,haploblock,,,,,,,,,,,chr22_36060254-36137894_cluster742
haploblock:chr22_46841413-46902935_cluster8,haploblock,,,,,,,,,,,chr22_46841413-46902935_cluster8
haploblock:chr22_20367930-20414601_cluster67,haploblock,,,,,,,,,,,chr22_20367930-20414601_cluster67
haploblock:chr22_20988220-21022574_cluster129,haploblock,,,,,,,,,,,chr22_20988220-21022574_cluster129
haploblock:chr22_21022574-21062587_cluster34,haploblock,,,,,,,,,,,chr22_21022574-21062587_cluster34
haploblock:chr22_21062587-21084128_cluster16,haploblock,,,,,,,,,,,chr22_21062587-21084128_cluster16
haploblock:chr22_44791710-44821141_cluster118,haploblock,,,,,,,,,,,chr22_44791710-44821141_cluster118
haploblock:chr22_22423583-22524402_cluster13,haploblock,,,,,,,,,,,chr22_22423583-22524402_cluster13
haploblock:chr22_48921793-48962941_cluster9,haploblock,,,,,,,,,,,chr22_48921793-48962941_cluster9
haploblock:chr22_22004012-22039828_cluster27,haploblock,,,,,,,,,,,chr22_22004012-22039828_cluster27
haploblock:chr22_22810398-22854292_cluster197,haploblock,,,,,,,,,,,chr22_22810398-22854292_cluster197
haploblock:chr22_27166948-27240185_cluster7,haploblock,,,,,,,,,,,chr22_27166948-27240185_cluster7
haploblock:chr22_36527111-36555805_cluster419,haploblock,,,,,,,,,,,chr22_36527111-36555805_cluster419
haploblock:chr22_37241613-37276728_cluster43,haploblock,,,,,,,,,,,chr22_37241613-37276728_cluster43
haploblock:chr22_44307622-44325913_cluster13,haploblock,,,,,,,,,,,chr22_44307622-44325913_cluster13
haploblock:chr22_44821141-44845752_cluster15,haploblock,,,,,,,,,,,chr22_44821141-44845752_cluster15
haploblock:chr22_22344671-22370689_cluster1,haploblock,,,,,,,,,,,chr22_22344671-22370689_cluster1
haploblock:chr22_23290478-23355114_cluster22,haploblock,,,,,,,,,,,chr22_23290478-23355114_cluster22
haploblock:chr22_26270093-26284739_cluster184,haploblock,,,,,,,,,,,chr22_26270093-26284739_cluster184
haploblock:chr22_26970187-26999263_cluster13,haploblock,,,,,,,,,,,chr22_26970187-26999263_cluster13
haploblock:chr22_26970187-26999263_cluster452,haploblock,,,,,,,,,,,chr22_26970187-26999263_cluster452
haploblock:chr22_29225139-29255004_cluster120,haploblock,,,,,,,,,,,chr22_29225139-29255004_cluster120
haploblock:chr22_36555805-36582143_cluster64,haploblock,,,,,,,,,,,chr22_36555805-36582143_cluster64
haploblock:chr22_46438932-46457205_cluster6,haploblock,,,,,,,,,,,chr22_46438932-46457205_cluster6
haploblock:chr22_48424298-48440418_cluster62,haploblock,,,,,,,,,,,chr22_48424298-48440418_cluster62
haploblock:chr22_37276728-37285225_cluster1,haploblock,,,,,,,,,,,chr22_37276728-37285225_cluster1
haploblock:chr22_43016370-43076056_cluster235,haploblock,,,,,,,,,,,chr22_43016370-43076056_cluster235
haploblock:chr22_27134960-27157084_cluster1,haploblock,,,,,,,,,,,chr22_27134960-27157084_cluster1
haploblock:chr22_31721546-31942200_cluster461,haploblock,,,,,,,,,,,chr22_31721546-31942200_cluster461
haploblock:chr22_32447679-32461834_cluster16,haploblock,,,,,,,,,,,chr22_32447679-32461834_cluster16
haploblock:chr22_32461834-32523211_cluster2,haploblock,,,,,,,,,,,chr22_32461834-32523211_cluster2
haploblock:chr22_44098586-44103463_cluster19,haploblock,,,,,,,,,,,chr22_44098586-44103463_cluster19
haploblock:chr22_44127670-44156872_cluster76,haploblock,,,,,,,,,,,chr22_44127670-44156872_cluster76
haploblock:chr22_44845752-44871543_cluster7,haploblock,,,,,,,,,,,chr22_44845752-44871543_cluster7
haploblock:chr22_45502117-45521571_cluster30,haploblock,,,,,,,,,,,chr22_45502117-45521571_cluster30
haploblock:chr22_46249251-46375373_cluster37,haploblock,,,,,,,,,,,chr22_46249251-46375373_cluster37
haploblock:chr22_44871543-44917047_cluster10,haploblock,,,,,,,,,,,chr22_44871543-44917047_cluster10
haploblock:chr22_47625237-47669224_cluster1,haploblock,,,,,,,,,,,chr22_47625237-47669224_cluster1
haploblock:chr22_47736510-47795000_cluster169,haploblock,,,,,,,,,,,chr22_47736510-47795000_cluster169
haploblock:chr22_17099658-17118145_cluster52,haploblock,,,,,,,,,,,chr22_17099658-17118145_cluster52
haploblock:chr22_18040448-18059257_cluster30,haploblock,,,,,,,,,,,chr22_18040448-18059257_cluster30
haploblock:chr22_19699265-19729797_cluster7,haploblock,,,,,,,,,,,chr22_19699265-19729797_cluster7
haploblock:chr22_26270093-26284739_cluster3,haploblock,,,,,,,,,,,chr22_26270093-26284739_cluster3
haploblock:chr22_32779763-32844047_cluster316,haploblock,,,,,,,,,,,chr22_32779763-32844047_cluster316
haploblock:chr22_35519727-35559256_cluster1,haploblock,,,,,,,,,,,chr22_35519727-35559256_cluster1
haploblock:chr22_39980379-40032702_cluster2,haploblock,,,,,,,,,,,chr22_39980379-40032702_cluster2
haploblock:chr22_47795000-47815791_cluster184,haploblock,,,,,,,,,,,chr22_47795000-47815791_cluster184
haploblock:chr22_48593175-48616504_cluster8,haploblock,,,,,,,,,,,chr22_48593175-48616504_cluster8
haploblock:chr22_17244492-17257431_cluster1,haploblock,,,,,,,,,,,chr22_17244492-17257431_cluster1
haploblock:chr22_25876277-25884349_cluster14,haploblock,,,,,,,,,,,chr22_25876277-25884349_cluster14
haploblock:chr22_17244492-17257431_cluster3,haploblock,,,,,,,,,,,chr22_17244492-17257431_cluster3
haploblock:chr22_17420471-17463955_cluster270,haploblock,,,,,,,,,,,chr22_17420471-17463955_cluster270
haploblock:chr22_17463955-17486499_cluster153,haploblock,,,,,,,,,,,chr22_17463955-17486499_cluster153
haploblock:chr22_17420471-17463955_cluster9,haploblock,,,,,,,,,,,chr22_17420471-17463955_cluster9
haploblock:chr22_22854292-22879507_cluster13,haploblock,,,,,,,,,,,chr22_22854292-22879507_cluster13
haploblock:chr22_20059164-20157037_cluster1,haploblock,,,,,,,,,,,chr22_20059164-20157037_cluster1
haploblock:chr22_47150007-47171844_cluster1,haploblock,,,,,,,,,,,chr22_47150007-47171844_cluster1
haploblock:chr22_22589389-22616398_cluster10,haploblock,,,,,,,,,,,chr22_22589389-22616398_cluster10
haploblock:chr22_27702743-27734056_cluster245,haploblock,,,,,,,,,,,chr22_27702743-27734056_cluster245
haploblock:chr22_46078647-46090628_cluster3,haploblock,,,,,,,,,,,chr22_46078647-46090628_cluster3
haploblock:chr22_47257518-47285160_cluster274,haploblock,,,,,,,,,,,chr22_47257518-47285160_cluster274
haploblock:chr22_43176240-43219862_cluster107,haploblock,,,,,,,,,,,chr22_43176240-43219862_cluster107
haploblock:chr22_27157084-27166948_cluster5,haploblock,,,,,,,,,,,chr22_27157084-27166948_cluster5
haploblock:chr22_37447223-37510682_cluster5,haploblock,,,,,,,,,,,chr22_37447223-37510682_cluster5
haploblock:chr22_42375220-42434570_cluster31,haploblock,,,,,,,,,,,chr22_42375220-42434570_cluster31
haploblock:chr22_40418590-40682469_cluster3,haploblock,,,,,,,,,,,chr22_40418590-40682469_cluster3
haploblock:chr22_44325913-44347315_cluster1,haploblock,,,,,,,,,,,chr22_44325913-44347315_cluster1
haploblock:chr22_34403531-34464592_cluster15,haploblock,,,,,,,,,,,chr22_34403531-34464592_cluster15
haploblock:chr22_48280360-48299933_cluster60,haploblock,,,,,,,,,,,chr22_48280360-48299933_cluster60
haploblock:chr22_36137894-36173796_cluster3,haploblock,,,,,,,,,,,chr22_36137894-36173796_cluster3
haploblock:chr22_27134960-27157084_cluster101,haploblock,,,,,,,,,,,chr22_27134960-27157084_cluster101
haploblock:chr22_32751497-32779763_cluster2,haploblock,,,,,,,,,,,chr22_32751497-32779763_cluster2
haploblock:chr22_33086126-33118147_cluster719,haploblock,,,,,,,,,,,chr22_33086126-33118147_cluster719
haploblock:chr22_36060254-36137894_cluster8,haploblock,,,,,,,,,,,chr22_36060254-36137894_cluster8
haploblock:chr22_17486499-17510346_cluster3,haploblock,,,,,,,,,,,chr22_17486499-17510346_cluster3
haploblock:chr22_47599748-47625237_cluster14,haploblock,,,,,,,,,,,chr22_47599748-47625237_cluster14
haploblock:chr22_44917047-44929677_cluster19,haploblock,,,,,,,,,,,chr22_44917047-44929677_cluster19
haploblock:chr22_24887942-24898544_cluster12,haploblock,,,,,,,,,,,chr22_24887942-24898544_cluster12
haploblock:chr22_25304848-25417399_cluster914,haploblock,,,,,,,,,,,chr22_25304848-25417399_cluster914
haploblock:chr22_27267287-27274059_cluster6,haploblock,,,,,,,,,,,chr22_27267287-27274059_cluster6
haploblock:chr22_30757175-30858788_cluster318,haploblock,,,,,,,,,,,chr22_30757175-30858788_cluster318
haploblock:chr22_49138659-49161412_cluster7,haploblock,,,,,,,,,,,chr22_49138659-49161412_cluster7
haploblock:chr22_23146855-23241440_cluster1,haploblock,,,,,,,,,,,chr22_23146855-23241440_cluster1
haploblock:chr22_39123775-39179317_cluster12,haploblock,,,,,,,,,,,chr22_39123775-39179317_cluster12
haploblock:chr22_23591838-23607557_cluster6,haploblock,,,,,,,,,,,chr22_23591838-23607557_cluster6
haploblock:chr22_44325913-44347315_cluster129,haploblock,,,,,,,,,,,chr22_44325913-44347315_cluster129
haploblock:chr22_44644582-44670538_cluster9,haploblock,,,,,,,,,,,chr22_44644582-44670538_cluster9
haploblock:chr22_44670538-44696863_cluster9,haploblock,,,,,,,,,,,chr22_44670538-44696863_cluster9
haploblock:chr22_47580784-47599748_cluster1,haploblock,,,,,,,,,,,chr22_47580784-47599748_cluster1
haploblock:chr22_49430759-49446708_cluster4,haploblock,,,,,,,,,,,chr22_49430759-49446708_cluster4
haploblock:chr22_36863317-36921349_cluster45,haploblock,,,,,,,,,,,chr22_36863317-36921349_cluster45
haploblock:chr22_38910779-38949961_cluster1,haploblock,,,,,,,,,,,chr22_38910779-38949961_cluster1
haploblock:chr22_27606491-27631167_cluster116,haploblock,,,,,,,,,,,chr22_27606491-27631167_cluster116
haploblock:chr22_44603286-44615978_cluster34,haploblock,,,,,,,,,,,chr22_44603286-44615978_cluster34
haploblock:chr22_47875259-47891202_cluster10,haploblock,,,,,,,,,,,chr22_47875259-47891202_cluster10
haploblock:chr22_45047275-45061875_cluster168,haploblock,,,,,,,,,,,chr22_45047275-45061875_cluster168
haploblock:chr22_48325515-48346281_cluster257,haploblock,,,,,,,,,,,chr22_48325515-48346281_cluster257
haploblock:chr22_21062587-21084128_cluster3,haploblock,,,,,,,,,,,chr22_21062587-21084128_cluster3
haploblock:chr22_21084128-21097378_cluster3,haploblock,,,,,,,,,,,chr22_21084128-21097378_cluster3
haploblock:chr22_23146855-23241440_cluster3,haploblock,,,,,,,,,,,chr22_23146855-23241440_cluster3
haploblock:chr22_36926778-36947400_cluster4,haploblock,,,,,,,,,,,chr22_36926778-36947400_cluster4
haploblock:chr22_46418842-46438932_cluster64,haploblock,,,,,,,,,,,chr22_46418842-46438932_cluster64
haploblock:chr22_36208559-36238986_cluster140,haploblock,,,,,,,,,,,chr22_36208559-36238986_cluster140
haploblock:chr22_39577521-39600259_cluster11,haploblock,,,,,,,,,,,chr22_39577521-39600259_cluster11
haploblock:chr22_48807134-48866772_cluster20,haploblock,,,,,,,,,,,chr22_48807134-48866772_cluster20
haploblock:chr22_26024448-26060666_cluster117,haploblock,,,,,,,,,,,chr22_26024448-26060666_cluster117
haploblock:chr22_49381761-49408121_cluster209,haploblock,,,,,,,,,,,chr22_49381761-49408121_cluster209
haploblock:chr22_26414516-26529987_cluster521,haploblock,,,,,,,,,,,chr22_26414516-26529987_cluster521
haploblock:chr22_26549322-26578207_cluster17,haploblock,,,,,,,,,,,chr22_26549322-26578207_cluster17
haploblock:chr22_45261186-45275462_cluster6,haploblock,,,,,,,,,,,chr22_45261186-45275462_cluster6
haploblock:chr22_48574333-48593175_cluster62,haploblock,,,,,,,,,,,chr22_48574333-48593175_cluster62
haploblock:chr22_47150007-47171844_cluster39,haploblock,,,,,,,,,,,chr22_47150007-47171844_cluster39
haploblock:chr22_44219338-44263132_cluster6,haploblock,,,,,,,,,,,chr22_44219338-44263132_cluster6
haploblock:chr22_17573553-17596894_cluster1,haploblock,,,,,,,,,,,chr22_17573553-17596894_cluster1
haploblock:chr22_23241440-23290478_cluster21,haploblock,,,,,,,,,,,chr22_23241440-23290478_cluster21
haploblock:chr22_38257683-38284355_cluster271,haploblock,,,,,,,,,,,chr22_38257683-38284355_cluster271
haploblock:chr22_39013374-39091660_cluster123,haploblock,,,,,,,,,,,chr22_39013374-39091660_cluster123
haploblock:chr22_47257518-47285160_cluster20,haploblock,,,,,,,,,,,chr22_47257518-47285160_cluster20
haploblock:chr22_49430759-49446708_cluster9,haploblock,,,,,,,,,,,chr22_49430759-49446708_cluster9
haploblock:chr22_17311850-17349065_cluster762,haploblock,,,,,,,,,,,chr22_17311850-17349065_cluster762
haploblock:chr22_47257518-47285160_cluster35,haploblock,,,,,,,,,,,chr22_47257518-47285160_cluster35
haploblock:chr22_44709627-44721676_cluster5,haploblock,,,,,,,,,,,chr22_44709627-44721676_cluster5
haploblock:chr22_19158175-19165429_cluster29,haploblock,,,,,,,,,,,chr22_19158175-19165429_cluster29
haploblock:chr22_20639180-20664837_cluster324,haploblock,,,,,,,,,,,chr22_20639180-20664837_cluster324
haploblock:chr22_32241161-32268625_cluster3,haploblock,,,,,,,,,,,chr22_32241161-32268625_cluster3
haploblock:chr22_23075491-23146855_cluster64,haploblock,,,,,,,,,,,chr22_23075491-23146855_cluster64
haploblock:chr22_48086646-48105541_cluster9,haploblock,,,,,,,,,,,chr22_48086646-48105541_cluster9
haploblock:chr22_24704235-24748945_cluster15,haploblock,,,,,,,,,,,chr22_24704235-24748945_cluster15
haploblock:chr22_26720644-26753805_cluster392,haploblock,,,,,,,,,,,chr22_26720644-26753805_cluster392
haploblock:chr22_26753805-26783983_cluster6,haploblock,,,,,,,,,,,chr22_26753805-26783983_cluster6
haploblock:chr22_27299096-27335333_cluster5,haploblock,,,,,,,,,,,chr22_27299096-27335333_cluster5
haploblock:chr22_36527111-36555805_cluster549,haploblock,,,,,,,,,,,chr22_36527111-36555805_cluster549
haploblock:chr22_45898320-45931386_cluster378,haploblock,,,,,,,,,,,chr22_45898320-45931386_cluster378
haploblock:chr22_48414640-48424298_cluster1,haploblock,,,,,,,,,,,chr22_48414640-48424298_cluster1
haploblock:chr22_44127670-44156872_cluster219,haploblock,,,,,,,,,,,chr22_44127670-44156872_cluster219
haploblock:chr22_47669224-47736510_cluster6,haploblock,,,,,,,,,,,chr22_47669224-47736510_cluster6
haploblock:chr22_18012407-18040448_cluster95,haploblock,,,,,,,,,,,chr22_18012407-18040448_cluster95
haploblock:chr22_22244968-22306953_cluster6,haploblock,,,,,,,,,,,chr22_22244968-22306953_cluster6
haploblock:chr22_20414601-20501410_cluster167,haploblock,,,,,,,,,,,chr22_20414601-20501410_cluster167
haploblock:chr22_34403531-34464592_cluster455,haploblock,,,,,,,,,,,chr22_34403531-34464592_cluster455
haploblock:chr22_44871543-44917047_cluster15,haploblock,,,,,,,,,,,chr22_44871543-44917047_cluster15
haploblock:chr22_36681598-36745061_cluster2,haploblock,,,,,,,,,,,chr22_36681598-36745061_cluster2
haploblock:chr22_47370846-47433033_cluster1767,haploblock,,,,,,,,,,,chr22_47370846-47433033_cluster1767
haploblock:chr22_48131182-48149450_cluster6,haploblock,,,,,,,,,,,chr22_48131182-48149450_cluster6
haploblock:chr22_48889773-48921793_cluster20,haploblock,,,,,,,,,,,chr22_48889773-48921793_cluster20
haploblock:chr22_32431958-32447679_cluster64,haploblock,,,,,,,,,,,chr22_32431958-32447679_cluster64
haploblock:chr22_45861015-45898320_cluster278,haploblock,,,,,,,,,,,chr22_45861015-45898320_cluster278
haploblock:chr22_48460740-48507466_cluster4,haploblock,,,,,,,,,,,chr22_48460740-48507466_cluster4
haploblock:chr22_48534407-48551127_cluster18,haploblock,,,,,,,,,,,chr22_48534407-48551127_cluster18
haploblock:chr22_49517573-49534275_cluster7,haploblock,,,,,,,,,,,chr22_49517573-49534275_cluster7
haploblock:chr22_22047705-22083318_cluster1,haploblock,,,,,,,,,,,chr22_22047705-22083318_cluster1
haploblock:chr22_24587296-24690767_cluster38,haploblock,,,,,,,,,,,chr22_24587296-24690767_cluster38
haploblock:chr22_36527111-36555805_cluster83,haploblock,,,,,,,,,,,chr22_36527111-36555805_cluster83
haploblock:chr22_24748945-24813410_cluster62,haploblock,,,,,,,,,,,chr22_24748945-24813410_cluster62
haploblock:chr22_34882112-34948328_cluster68,haploblock,,,,,,,,,,,chr22_34882112-34948328_cluster68
haploblock:chr22_46418842-46438932_cluster92,haploblock,,,,,,,,,,,chr22_46418842-46438932_cluster92
haploblock:chr22_25858830-25876277_cluster7,haploblock,,,,,,,,,,,chr22_25858830-25876277_cluster7
haploblock:chr22_25876277-25884349_cluster8,haploblock,,,,,,,,,,,chr22_25876277-25884349_cluster8
haploblock:chr22_38284355-38316189_cluster6,haploblock,,,,,,,,,,,chr22_38284355-38316189_cluster6
haploblock:chr22_44404134-44423106_cluster3,haploblock,,,,,,,,,,,chr22_44404134-44423106_cluster3
haploblock:chr22_39705387-39953483_cluster21,haploblock,,,,,,,,,,,chr22_39705387-39953483_cluster21
haploblock:chr22_36137894-36173796_cluster19,haploblock,,,,,,,,,,,chr22_36137894-36173796_cluster19
haploblock:chr22_32431958-32447679_cluster50,haploblock,,,,,,,,,,,chr22_32431958-32447679_cluster50
haploblock:chr22_34589089-34743749_cluster4,haploblock,,,,,,,,,,,chr22_34589089-34743749_cluster4
haploblock:chr22_43429411-43471880_cluster27,haploblock,,,,,,,,,,,chr22_43429411-43471880_cluster27
haploblock:chr22_36060254-36137894_cluster250,haploblock,,,,,,,,,,,chr22_36060254-36137894_cluster250
haploblock:chr22_36352948-36418187_cluster66,haploblock,,,,,,,,,,,chr22_36352948-36418187_cluster66
haploblock:chr22_36418187-36463901_cluster164,haploblock,,,,,,,,,,,chr22_36418187-36463901_cluster164
haploblock:chr22_36463901-36527111_cluster11,haploblock,,,,,,,,,,,chr22_36463901-36527111_cluster11
haploblock:chr22_36798723-36813403_cluster27,haploblock,,,,,,,,,,,chr22_36798723-36813403_cluster27
